artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Come on Home,0I7IvNAun8NkumydECEpYx,0,0.566,0.14,9,-10.573,1,0.0347,0.914,7.28E-06,0.108,0.189,116.052,168293,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Tupelo Honey,0tCZFewxJ0afS6056lliUe,0,0.616,0.487,1,-8.552,1,0.0275,0.297,0.00271,0.126,0.424,92.546,161024,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Make It Last,7B5k5Tv1zLPzMn8YKRDOzP,0,0.419,0.242,2,-17.835,0,0.0313,0.92,0.72,0.123,0.337,82.511,240266,3,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Swan Levitt,4iCdZgwGyF2lHXzri3kdIp,11,[isle of wight indie],Younger,3k88OCdcst4tvHUHgheLIx,Younger,7n74PjraKw9aToCpnRCQeQ,5,0.596,0.33,8,-11.781,1,0.0281,0.781,0.0138,0.0962,0.27,147.049,252445,3,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Know,3Bl9zM93lwwVGV9rf25Ph9,0,0.51,0.24,1,-12.481,1,0.0341,0.755,2.16E-06,0.143,0.169,78.016,255385,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Sean Christopher,0e4vnHBYwY6LQqrhutIcnj,39,[pop folk],Yonder (After Midnight),383kVI3x2bcULzO7q7KDE8,A Thousand Hues (After Midnight),3738blLVr8rHhEclqymyVf,0,0.618,0.0493,11,-17.546,1,0.0366,0.946,9.99E-05,0.113,0.134,138.959,308107,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Inclement Weather,0X6e11DDe356GUeKUH0wIG,0,0.537,0.393,0,-9.914,1,0.027,0.698,0.385,0.101,0.474,94.885,220578,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Write You Out,3e9o07114rhGFWmB9SXkQj,0,0.613,0.365,9,-9.19,1,0.0292,0.883,5.60E-05,0.133,0.266,109.877,196960,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Leaves Don't Lie,1EB6HKU2fcz2zrZurR2mwS,0,0.49,0.307,9,-10.079,1,0.0267,0.407,0.000366,0.0952,0.242,79.043,271899,3,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Don't Hesitate,0WLA4KEug12KEbfyIhX9Rj,0,0.384,0.881,7,-4.434,1,0.0603,0.00411,0,0.334,0.488,99.062,198480,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Okay,0PfQFKFoVDUsdTqqJFPTNi,0,0.609,0.199,5,-14.534,1,0.0373,0.675,9.27E-06,0.102,0.172,119.831,195000,3,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Paper Thin,3A4xxYG9LOo8MMel21fleg,0,0.545,0.426,0,-8.981,0,0.0287,0.642,1.06E-05,0.114,0.345,111.524,238174,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Evergreen,1LEZ2w7TG8q9UsihNxgizY,32,[edmonton indie],Whole,55eRbR0sn8oy6um9eFxBkw,Waterton,5Xti1ww5aprihgNPifPja8,13,0.393,0.482,8,-11.565,0,0.0397,0.944,0.00648,0.105,0.356,78.822,268907,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,If I,6trVBsDLTCXpUIsAqD0aWS,0,0.671,0.483,5,-11.567,0,0.0323,0.421,0,0.103,0.0974,121.994,207934,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Hard to Cope,4ne6ScGMR8T95EsasnE1Zf,0,0.585,0.76,5,-7.92,1,0.0399,0.0787,0,0.285,0.45,89.963,210521,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Younger Sun,06xb59KtcyfBl3lFt2GDZp,0,0.4,0.338,4,-11.477,1,0.0321,0.93,0.0979,0.194,0.232,119.936,217147,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Stonestreet,7MrdejzN2vQWsTj9aY5VZg,4,[],Black Canvas,60VNlo2YkiUrVmaBXwKLPU,Ammunition,2YIawAVQCHLQ5ynLcYzI7h,6,0.411,0.332,7,-7.042,1,0.0461,0.666,0,0.341,0.333,59.983,192341,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Mary Glenn,45dUF766akfE2vgIVkrf1e,1,[],Train,52cuN0C6ThKKQUjGr8IpUu,Train,2DHmIO78sjXvBaeN7ckPVL,6,0.298,0.199,0,-12.39,1,0.0349,0.964,0.000142,0.0529,0.121,116.742,254940,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Corey Harper,24Bq9F6DJfzTaqgmoxT5vm,46,"[indie anthem-folk, indiecoustica]",Best of Me,1uG4YsywiDhtg42oF0oQp1,Best of Me,3mMx7ufSH0zOxoxQWbhdqv,0,0.601,0.582,0,-8.227,1,0.0674,0.177,0,0.162,0.408,119.969,185130,4,Indie/Pop/Folk Compilation - January 2019 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Ready or Not,2AW1mOB8pKbDiQjKOktanP,0,0.445,0.647,7,-6.465,1,0.0366,0.0556,5.23E-06,0.317,0.255,133.99,231223,4,alexrainbirdMusic 2019
Sheffield,4CDXbURs9NxZWRLVZ2HHto,31,[indiecoustica],Sheffield,4EffyPaJhQpVAgDtoj50Q8,What I'd Do,2QEfkYvLUPwmPoJr4YaMzk,0,0.614,0.521,5,-6.444,1,0.0283,0.529,1.11E-06,0.117,0.525,141.873,155915,4,alexrainbirdMusic 2019
WILD,0jcaMhfyinUx3Pj8w4nmWZ,58,"[folk-pop, indie poptimism, indiecoustica, neo mellow, pop rock, stomp and holler]",Just Begun,3EzjUGmaqTcjTBRQasb9QA,Just Begun,2wHlzee989fIKQvcuuKK2K,0,0.652,0.689,0,-5.725,1,0.0415,0.239,2.85E-05,0.606,0.673,120.033,180000,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Flicker in the Flames,0Y01R2mSS0ltYfp8uVCDi9,0,0.526,0.389,11,-14.226,1,0.0274,0.122,0.326,0.079,0.144,95.074,218045,4,alexrainbirdMusic 2019
Tom Leeb,35fF6CkBMBkqoebE4lc3GY,29,[variete francaise],Are We Too Late,3ANlFv0FYgoz0ggBIwANrw,Are We Too Late,1erosJvczyB8pwmxFdrgrX,29,0.422,0.607,0,-9.599,0,0.0401,0.666,0.00111,0.0922,0.28,166.012,292840,4,alexrainbirdMusic 2019
Love & War,1omXekj8kfauUV72hFub9g,2,[fort worth indie],Bonsai,1UHPgMSkjeZsDHj0lGgfDU,Bonsai,1B9ns6HcnTD11NgYTf75kT,8,0.519,0.728,7,-8.221,1,0.0333,0.186,0.0173,0.108,0.698,162.046,281774,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Lucky One,6OGsNPXbMOFoYjrPI5gVSk,0,0.625,0.407,9,-8.534,1,0.0382,0.707,4.06E-06,0.0943,0.376,122.109,284564,4,alexrainbirdMusic 2019
Milo Greene,5euJsEvfrlfhYDorMR40OF,48,"[la indie, metropopolis, shimmer pop, stomp and holler]",Adult Contemporary,5F0WmanPexvr3tU9MQcZJn,Young at Heart,1Fy6kpVQbmXO2vTUem69Dj,0,0.549,0.761,0,-6.601,1,0.0451,0.134,0.00112,0.338,0.616,165.91,209280,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Come on Home,0I7IvNAun8NkumydECEpYx,0,0.566,0.14,9,-10.573,1,0.0347,0.914,7.28E-06,0.108,0.189,116.052,168293,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Tupelo Honey,0tCZFewxJ0afS6056lliUe,0,0.616,0.487,1,-8.552,1,0.0275,0.297,0.00271,0.126,0.424,92.546,161024,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Make It Last,7B5k5Tv1zLPzMn8YKRDOzP,0,0.419,0.242,2,-17.835,0,0.0313,0.92,0.72,0.123,0.337,82.511,240266,3,alexrainbirdMusic 2019
Swan Levitt,4iCdZgwGyF2lHXzri3kdIp,11,[isle of wight indie],Younger,3k88OCdcst4tvHUHgheLIx,Younger,7n74PjraKw9aToCpnRCQeQ,5,0.596,0.33,8,-11.781,1,0.0281,0.781,0.0138,0.0962,0.27,147.049,252445,3,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Know,3Bl9zM93lwwVGV9rf25Ph9,0,0.51,0.24,1,-12.481,1,0.0341,0.755,2.16E-06,0.143,0.169,78.016,255385,4,alexrainbirdMusic 2019
Sean Christopher,0e4vnHBYwY6LQqrhutIcnj,39,[pop folk],Yonder (After Midnight),383kVI3x2bcULzO7q7KDE8,A Thousand Hues (After Midnight),3738blLVr8rHhEclqymyVf,0,0.618,0.0493,11,-17.546,1,0.0366,0.946,9.99E-05,0.113,0.134,138.959,308107,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Inclement Weather,0X6e11DDe356GUeKUH0wIG,0,0.537,0.393,0,-9.914,1,0.027,0.698,0.385,0.101,0.474,94.885,220578,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Write You Out,3e9o07114rhGFWmB9SXkQj,0,0.613,0.365,9,-9.19,1,0.0292,0.883,5.60E-05,0.133,0.266,109.877,196960,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Leaves Don't Lie,1EB6HKU2fcz2zrZurR2mwS,0,0.49,0.307,9,-10.079,1,0.0267,0.407,0.000366,0.0952,0.242,79.043,271899,3,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Don't Hesitate,0WLA4KEug12KEbfyIhX9Rj,0,0.384,0.881,7,-4.434,1,0.0603,0.00411,0,0.334,0.488,99.062,198480,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Okay,0PfQFKFoVDUsdTqqJFPTNi,0,0.609,0.199,5,-14.534,1,0.0373,0.675,9.27E-06,0.102,0.172,119.831,195000,3,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Paper Thin,3A4xxYG9LOo8MMel21fleg,0,0.545,0.426,0,-8.981,0,0.0287,0.642,1.06E-05,0.114,0.345,111.524,238174,4,alexrainbirdMusic 2019
Evergreen,1LEZ2w7TG8q9UsihNxgizY,32,[edmonton indie],Whole,55eRbR0sn8oy6um9eFxBkw,Waterton,5Xti1ww5aprihgNPifPja8,13,0.393,0.482,8,-11.565,0,0.0397,0.944,0.00648,0.105,0.356,78.822,268907,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,If I,6trVBsDLTCXpUIsAqD0aWS,0,0.671,0.483,5,-11.567,0,0.0323,0.421,0,0.103,0.0974,121.994,207934,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Hard to Cope,4ne6ScGMR8T95EsasnE1Zf,0,0.585,0.76,5,-7.92,1,0.0399,0.0787,0,0.285,0.45,89.963,210521,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop/ Folk Compilation (January 2019),2dRUbneoEl5n2HItSJLBoL,Younger Sun,06xb59KtcyfBl3lFt2GDZp,0,0.4,0.338,4,-11.477,1,0.0321,0.93,0.0979,0.194,0.232,119.936,217147,4,alexrainbirdMusic 2019
Stonestreet,7MrdejzN2vQWsTj9aY5VZg,4,[],Black Canvas,60VNlo2YkiUrVmaBXwKLPU,Ammunition,2YIawAVQCHLQ5ynLcYzI7h,6,0.411,0.332,7,-7.042,1,0.0461,0.666,0,0.341,0.333,59.983,192341,4,alexrainbirdMusic 2019
Mary Glenn,45dUF766akfE2vgIVkrf1e,1,[],Train,52cuN0C6ThKKQUjGr8IpUu,Train,2DHmIO78sjXvBaeN7ckPVL,6,0.298,0.199,0,-12.39,1,0.0349,0.964,0.000142,0.0529,0.121,116.742,254940,4,alexrainbirdMusic 2019
Ten Fé,3cohAS2UQTaOo80kCn8qjT,45,[metropopolis],Won't Happen,1BYnOq3C7iIjVl6aeWCAdh,Won't Happen,3FJGXFGCfTboarfo8TQRbs,0,0.651,0.775,5,-4.566,1,0.0264,0.00476,0.154,0.382,0.73,142.027,247760,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Stay Golden,03r2P9D5OQqkGWy6RST0FW,0,0.529,0.759,7,-5.732,1,0.032,0.0228,0,0.413,0.208,136.017,241126,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Top Drawer,6qLxC1llCFwlAqGXdaiLNX,0,0.431,0.815,0,-5.718,1,0.0368,0.166,7.73E-05,0.317,0.565,159.981,186610,4,alexrainbirdMusic 2019
SPINN,3VRqGLyj4cnRers46I0Yk4,34,"[english indie rock, liverpool indie]",Bliss,3emJ87kCr7P8VuzyQF0QNZ,Bliss,5mFfb74TAVHGqUHsQgxtEd,0,0.54,0.87,5,-8.181,0,0.0435,0.00206,0.00438,0.35,0.662,79.502,189282,4,alexrainbirdMusic 2019
The Hails,3g65HWtAf8uyVmpR4sRbrT,48,"[gainesville indie, indie pop]",Stay,36sMKgpinvePfSWHoxaeqZ,Stay,6pcUM78WIkEfPzsWPIqG3l,0,0.665,0.721,9,-4.082,1,0.0269,0.00415,0.00095,0.127,0.65,127.031,159213,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Sawteeth,5SeYLwPSwJRIPyZFCBd68R,0,0.385,0.796,7,-5.846,1,0.0345,0.00601,0.167,0.137,0.561,208.05,240158,4,alexrainbirdMusic 2019
Only Sun,5vTH8OgSq9H6NRrFcxVzZC,22,[english indie rock],Happiness (All My Friends),1wxWgI0mIQ0dRslAhGcOwo,Happiness (All My Friends),2IYLh5fl1VSMW3Dz8Uz9fr,14,0.629,0.684,1,-6.937,0,0.0268,0.00693,7.95E-06,0.0662,0.805,101.018,195227,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Forester Drive,777j2zm0uNmOWsHcMFCyes,0,0.532,0.616,9,-11.703,1,0.0362,0.00301,5.24E-05,0.269,0.771,137.815,205107,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Kids,78W9gWKzGjU7pYG8WOw1n7,0,0.556,0.877,1,-4.52,1,0.101,0.22,0,0.22,0.543,127.08,205921,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Streetlight Kids,3aV6dNrZ1HRGelvNX1k7KF,0,0.397,0.855,4,-4.114,1,0.0457,9.75E-05,1.80E-05,0.343,0.523,135.985,275320,4,alexrainbirdMusic 2019
Cumulus,5kO4scXJTa1QzbxqG55xFK,25,[seattle indie],Comfort World,4yDK9EACIq5DHMP5WQXYJa,Lighter,7Mpz87VpWJaOZHW594h38E,0,0.583,0.389,6,-8.937,1,0.0257,0.74,0.00679,0.112,0.346,128.994,244187,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Outsiders,2XFbcm5UNMNZVPNuChp32e,0,0.472,0.719,11,-6.5,0,0.0292,8.85E-05,6.63E-06,0.0909,0.237,97.003,196254,4,alexrainbirdMusic 2019
Rylands Heath,5stK6mv8dlKYQmZIvr8N6D,13,[],Work of Art,1kx9gXti3ki6PJ4qWCf3aj,Work of Art,2BHY9v2RfVnzh6unn3lWNq,19,0.615,0.802,11,-5.371,1,0.0314,0.00706,8.89E-05,0.365,0.77,130.037,176992,4,alexrainbirdMusic 2019
Paris Youth Foundation,0VbV5uXwfAeHwknldpuAYa,27,"[english indie rock, liverpool indie]",Jessica,2bGkaCcxyiAFVkxJwAvFKT,Jessica,5DpeqwCKYSmfVmz3qXtR2d,0,0.45,0.784,5,-4.217,0,0.0427,0.00011,0.00506,0.439,0.534,135.995,217524,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Suddenly,25JiMCm7VXWblv8pYI1ZMr,0,0.522,0.741,9,-6.429,1,0.026,0.000342,0.0021,0.125,0.527,99.995,232496,4,alexrainbirdMusic 2019
Creature Canyon,2dNInv9DAqXZhseHpSHbV6,27,[],Take What You Want,11H0lplpizOTx1Dx0lkJcm,Take What You Want,5W54QcIchpoTJk4RSKpERJ,0,0.515,0.935,6,-3.767,0,0.0545,0.00491,0,0.113,0.704,148.034,216203,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Hungry Amoeba,6nhBmnhC1v8vOCReSSeGqL,0,0.684,0.502,11,-12.115,1,0.0354,0.243,1.63E-05,0.119,0.49,132.013,221494,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Feel,4PfhdLEqRli2FsXzcwI8pp,0,0.505,0.778,0,-7.126,1,0.0512,0.000349,0.00257,0.115,0.39,78.947,263827,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Five Year Plan,2OwjligBN8fNoIPRwjRV3F,0,0.414,0.775,10,-9.09,1,0.0384,0.0364,0.000148,0.148,0.357,143.624,174328,4,alexrainbirdMusic 2019
Pastis,7FfiiGVEj2XvMjC4U4L4Yk,16,[],Amazon,4WV41qv7DwVQqb81pefP8h,Amazon,5jKuogVSXtMc4Id8fewI7j,4,0.324,0.804,0,-6.097,1,0.0439,0.00197,3.67E-06,0.253,0.356,139.737,181563,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,My Amazon,6ANZaNuYMW4cDM4wHe2fOf,0,0.584,0.906,2,-4.195,1,0.0412,0.276,0,0.315,0.615,109.008,219307,4,alexrainbirdMusic 2019
Young Robin,4BnkPeqmiggfIeutldNqSC,13,[perth indie],Spaces,5EWYUtf6EKam5PPDnsZCkN,Spaces,00iLZPB3OoTOPg9mj6GaZK,6,0.558,0.756,4,-6.698,1,0.0273,0.0105,0.00125,0.264,0.668,101.03,185030,4,alexrainbirdMusic 2019
Only,5Vd6etwv1FXjXxw8Ukto5j,3,[],What Have We Done? (Simple Math),1JqnTVWcYDErcZYBB8wj8x,What Have We Done? (Simple Math),3qjN5HGDfa7Wa2D0E62D8S,4,0.531,0.905,8,-5.877,1,0.0763,3.52E-05,0.000194,0.352,0.497,138.028,177800,4,alexrainbirdMusic 2019
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock /Alt Compilation (January 2019),57BrPXIxTG3dwQE6v06dOv,Don't Let It Die,5xVcIbjWs8PDRUDMbyOgR8,0,0.593,0.802,9,-6.344,1,0.0347,0.0118,0,0.238,0.749,137.959,202001,4,alexrainbirdMusic 2019
Paravelle,0QeKOyZ1hCNQr1pglighIa,3,[],Along the Fires,37BGs4FuGyq6suFVDZrLSj,Along the Fires,1tzpwcrNpJCK9XqhduSQp1,3,0.407,0.871,7,-5.5,1,0.0469,0.0033,0.556,0.0953,0.297,150.101,225089,4,alexrainbirdMusic 2019
Running Red Lights,5EaFa7JDtqe7byktC9KD1V,1,[],Salt,4NNkDtwYTRsc4abT8rpbWI,Salt,1v1MHWrapIDKOc78BlNtpo,2,0.621,0.711,7,-6.48,1,0.0901,0.123,1.34E-06,0.126,0.305,110.973,210795,4,alexrainbirdMusic 2019
Mansionair,4qOzMSukiZoiSjPQw8Zs7s,58,"[aussietronica, electropop, indietronica, vapor soul]",Falling,6KlXag1FmNnqNN0A6Ev2VT,Falling,3WOBGmIrRHbsqOyecMvcpi,0,0.525,0.62,11,-7.66,1,0.0404,0.615,2.11E-05,0.175,0.114,123.717,203312,4,alexrainbirdMusic 2019
Simon August,5U6HrFZOrvUYF8hCLpk72x,0,[],"Faces, Pt. 2",78lcCXILW7jhbsLHdzxvAq,Sun,3RK3FOjfSxjRvxtUPbvSzZ,0,0.31,0.503,2,-8.91,1,0.038,0.00666,0,0.106,0.156,135.456,245767,4,alexrainbirdMusic 2019
Chloe Foy,3KSEcvpvbR40uwA4eiSJUa,30,[pop folk],Asylum,72lIVHTGWdypCkAqXuaZI3,Asylum,736Jy0aC33icgo4VWXgnU6,29,0.436,0.388,7,-9.765,1,0.0303,0.122,2.79E-06,0.198,0.217,128.97,231200,3,alexrainbirdMusic 2019
Paul McDonald,26VoPCfOpSe5L7kpskenXy,33,[idol],Modern Hearts,6CcYb2r2YhXQBjK7KSMLDO,Wildcard,0iZSMDiyNUGZa11G5QK9iK,0,0.551,0.878,0,-6.674,1,0.0443,0.15,2.97E-05,0.325,0.855,168.196,221716,4,alexrainbirdMusic 2019
Roseburg,6aYFM3YVoyI9q7DuTRY9nY,33,[],Moving Away!,3dUSS5kdtz9m4wiQjnZfC5,Wave,3hlFUleIxYLQyOt44DTqRX,29,0.562,0.862,11,-3.895,0,0.0513,0.0104,0,0.0624,0.835,75.096,186129,4,alexrainbirdMusic 2019
Vargas & Lagola,2fVW2ix4ANKiofDZIsy1XR,55,[swedish pop],Selfish,5eVP2nzfiA5BwNmAMHOgV4,Selfish,1Ad6YgVTjH2VmP2ueHrRvn,28,0.593,0.912,8,-5.263,1,0.0346,5.65E-05,0.000101,0.0584,0.522,127.034,242010,4,alexrainbirdMusic 2019
Lawson Hull,218354K2Ph7ewCzbVvGe0K,44,[modern indie folk],Sunday,5GSIvABoIQ5Q25RRWO8pm5,Sunday,4q0wjWRsLnjoSeVpcsAFTw,0,0.452,0.742,7,-7.913,1,0.034,0.424,0.0351,0.11,0.533,185.989,254666,4,alexrainbirdMusic 2019
Curtis Walsh,1skYjCzZNmy9Zjk7mdFgeS,38,[irish singer-songwriter],Full Recovery,55kKxRQU88cq5WROG4BJ6v,Full Recovery,0C5jmw61aKNP6ngy0FXm56,0,0.506,0.307,9,-9.753,1,0.0465,0.786,0,0.111,0.407,152.842,176135,4,alexrainbirdMusic 2019
Ocie Elliott,5jbk18C7YXRcEZxUWPJCyT,66,"[indie folk, stomp and holler, victoria bc indie]",Hold My Name,1P5HlEf9muATwm3IOcUTj4,Hold My Name,0uIPTKuwFh4ZJ6V3FsX6a1,0,0.322,0.226,0,-14.243,1,0.0323,0.902,0.144,0.108,0.212,169.567,214598,4,alexrainbirdMusic 2019
Jamie Yost,57OqjpUUh30iPP1oRsuU96,13,[devon indie],Runaway,5iINApKb1jqujOWQXDq5gu,Runaway,0QJsWuB8dENFShWP4ZsgjK,17,0.637,0.316,4,-11.911,1,0.0305,0.301,0.00754,0.0951,0.207,122.852,275103,4,alexrainbirdMusic 2019
Sid Sriram,7qjJw7ZM2ekDSahLXPjIlN,79,[filmi],It Isn't True,0Jf3ik8EBMzqAs9kfEfli1,It Isn't True,41sEwSqWaTv2ej0GgRrV6C,0,0.347,0.196,9,-12.802,1,0.0322,0.953,0.0354,0.198,0.0831,110.66,187562,4,alexrainbirdMusic 2019
